found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.70372521, 0.11493308]), array([-1.11954031,  0.86928164]), array([0.70372521, 0.11493308]), array([-1.11954031,  0.86928164])]",88,"[13, 180, 2023]","[13, 180, 2023]",856,7,0.125,0.004726562500000001,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.23259131, 0.37009234]), array([-0.48107452,  0.49694994]), array([0.23259131, 0.37009234]), array([-0.48107452,  0.49694994])]",48,"[13, 398, 1058]","[13, 398, 1058]",857,8,0.125,0.004726562500000001,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.22064119, -0.04822524]), array([-0.48174552,  0.41665494]), array([ 0.22064119, -0.04822524]), array([-0.48174552,  0.41665494])]",44,"[13, 703, 990]","[13, 703, 990]",858,9,0.125,0.004726562500000001,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.07552946, 0.29044427]), array([0.02846032, 0.5298964 ]), array([0.07552946, 0.29044427]), array([0.02846032, 0.5298964 ])]",23,"[13, 497, 555]","[13, 497, 555]",859,10,0.125,0.004726562500000001,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822362,  1.44172586])]","[array([0.27683701, 0.29810102]), array([-0.79156692,  0.35560276]), array([0.27683701, 0.29810102]), array([-0.79156692,  0.35560276])]",213,"[101, 3103, 25502]","[101, 3103, 25502]",860,1,0.125,0.004726562500000001,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001081,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([0.10570682, 0.1774392 ]), array([-0.06169801, -0.02600564]), array([0.10570682, 0.1774392 ]), array([-0.06169801, -0.02600564])]",169,"[101, 3334, 20523]","[101, 3334, 20523]",861,2,0.125,0.004726562500000001,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500268 ,  0.46669826]), array([-0.55822364,  1.44172583])]","[array([0.19702726, 0.29599111]), array([-0.81920718,  0.60507393]), array([0.19702726, 0.29599111]), array([-0.81920718,  0.60507393])]",1062,"[101, 22773, 125476]","[101, 22773, 125476]",742,3,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669412]), array([-0.55822361,  1.44172586])]","[array([0.13255997, 0.23454065]), array([-0.82064979,  0.62375336]), array([0.13255997, 0.23454065]), array([-0.82064979,  0.62375336])]",137,"[101, 2699, 16486]","[101, 2699, 16486]",862,3,0.125,0.004726562500000001,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669412]), array([-0.55822362,  1.44172586])]","[array([0.12265702, 0.1362626 ]), array([-0.83435283,  0.59374254]), array([0.12265702, 0.1362626 ]), array([-0.83435283,  0.59374254])]",70,"[101, 3040, 8274]","[101, 3040, 8274]",863,4,0.125,0.004726562500000001,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584])]","[array([-0.20427713,  0.45094838]), array([-0.20427713,  0.45094838])]",5000,"[13, 665]","[13, 665]",231,2,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.001,Scipy
